Term name,Parent Term Name,Term description,GUID,Parent GUID
leptodesmus tarascus,,,59cb0ccf723fed3557619d5e1f779689,efeb2e51-ac8e-11e3-805d-020044200006
leptodesmus subterraneus,,,9d2049d764dccea1ee98a8710a093027,2bda8ec6-ac8f-11e3-805d-020044200006
Leptodesmus stimulatus,,,efe80688-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus stercoriarius,,,efc8eb92-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus simplex,,,efc8175e-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus simillimus,,,efd7d713-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus silvestrii,,,efd7d85a-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus silvanus,,,efcb1b8b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus serrulatus,,,efd7d99d-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus serridens,,,41422fcdab98a7ee02d44dc718ee800b,f0177d6d-ac8e-11e3-805d-020044200006
Leptodesmus segadasi-viannai,,,efcd4de2-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus sculptus,,,49fafb63ba6fc50678062bf1b2f38dc9,f01786cf-ac8e-11e3-805d-020044200006
Leptodesmus sallei,,,efd7dcfc-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus rubricus,,,efcb1621-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus rubicundus,,,efe808a8-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus rubescens,,,94f3dbc1a21d36874692cff607ed44cc,f009508c-ac8e-11e3-805d-020044200006
Leptodesmus rostratus,,,efd7dbb3-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus rodriguezi,,,42ecfd36281892efdbb2c34d0f11b960,eff03049-ac8e-11e3-805d-020044200006
Leptodesmus ringueleti,,,efd7e0dc-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus ribauti,,,efd7df99-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus ravus,,,efc8e8dd-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus ramosus,,,efcb8c8e-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus pulvillatus,,,f014aca4-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus pugiunculus,,,efd7de42-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus pubescens,,,effa2917-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus propinquus,,,eff72ff9-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus polydesmoides,,,effa3ed2-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus plataleus granosus,,,5c4eef870eff4051ff141bbecd99f03b,eff035c3-ac8e-11e3-805d-020044200006
leptodesmus plataleus,,,bb6c3a72e14120667e5d41c134d7d920,efe30563-ac8e-11e3-805d-020044200006
leptodesmus placidus,,,3c2341df378248557221b761faca341a,f01774f3-ac8e-11e3-805d-020044200006
Leptodesmus piraputangus,,,efd7e655-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus petropolites,,,f0178158-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus peruanus,,,547a14afd6dc1b8fc9a81557fcdf7ee2,eff95879-ac8e-11e3-805d-020044200006
Leptodesmus paulistus meridionalis,,,33808d78-c365-11e4-869f-239583ce8323,f00cb766-ac8e-11e3-805d-020044200006
Leptodesmus paulistus,,,f00cb766-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus paulistoides,,,effa3d8f-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus pardalis,,,efe809f5-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus paranaensis,,,b034ced7b5faa11916b0b3a2407309f8,efd79a23-ac8e-11e3-805d-020044200006
Leptodesmus parallelus,,,f00cb8a7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus pallipes,,,efc8ea56-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus ortonedae,,,c3ced507d2eab99991965cb4b58aea29,efc3cd6f-ac8e-11e3-805d-020044200006
Leptodesmus ortonedae,,,efbfdbce-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus ornithopus,,,f00cbc72-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus orites,,,325d3b9cb3dfb030bbc0a2da0ec2b57e,f014cc70-ac8e-11e3-805d-020044200006
Leptodesmus oltramarei,,,efed931b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus okefenokensis,,,060880a415407beedd16b15e796865d9,efeefdf6-ac8e-11e3-805d-020044200006
Leptodesmus nudus,,,efd7e505-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus nudipes,,,c3ef3ebd5764ce6078cda0148a945f0d,f01799c7-ac8e-11e3-805d-020044200006
Leptodesmus nattereri,,,efcc7aa6-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus muriensis,,,efe80b47-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus montanus,,,efd7e223-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus miranda-ribeiroi,,,efcb17bc-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus michaelseni,,,aac27d9e3ca5e771009a8771b3594e51,efe56c2e-ac8e-11e3-805d-020044200006
Leptodesmus marginatus,,,efcb798b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus macconnelli,,,47e267cfb4bcd01b97fc68f6a5130928,f00b22ee-ac8e-11e3-805d-020044200006
Leptodesmus lissonotus,,,effe0aa2-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus limbatus,,,efd7e9ed-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus levis,,,efe3913e-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus laurinhoi,,,efe80cbd-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus lativentris,,,efd7e7f5-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus lamellosus,,,f003bdd9-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus kalobatus,,,f00cbb30-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus jucundus,,,f00cb9ec-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus jawlowskii,,,efcb80b9-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus jacarepaguensis,,,efcb7ace-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus intricatus,,,efcb13a2-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus interrupticolor,,,efd7eb93-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus inornatus,,,efce55f5-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus infaustus,,,f003fc4c-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus incarnatus,,,efd7ef5a-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus iheringi,,,f003fb0c-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus huebneri,,,e1a780d131de5c33aa3b2a64b084fbc3,f0179de9-ac8e-11e3-805d-020044200006
Leptodesmus gracilicornis,,,efd7f0e7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus gounellei,,,efd7ed6d-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus godoii,,,efd7f226-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus gilvomelaena,,,efd7f363-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus gibbus,,,efd7f4a2-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus gibbula,,,efd7f5df-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus geniculatus,,,efd7f722-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus geayi,,,f0179b17-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus gayanus,,,087b68533dc8491c0ecf189e0bce1f21,f0096518-ac8e-11e3-805d-020044200006
leptodesmus gasparae,,,4d562addc977d289a7e48b684399daac,eff3ac26-ac8e-11e3-805d-020044200006
Leptodesmus furcilla,,,f0040aee-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus frauenfeldianus,,,efd7fc33-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus forceps,,,f0040990-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus folium,,,de03c69fb5262256035619d71f6679cc,efe90516-ac8e-11e3-805d-020044200006
leptodesmus foetidus,,,e874068e4a3a533edd1abaa94078a18d,f01385ff-ac8e-11e3-805d-020044200006
Leptodesmus flagellatus,,,eff73cef-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus expansus,,,efd7faec-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus evolutus,,,1a25b145e9223c9643c3c12e3759c794,f017987a-ac8e-11e3-805d-020044200006
leptodesmus elrodi,,,cf93cbee5145a94b0ea99889f4ec98f4,efed236e-ac8e-11e3-805d-020044200006
leptodesmus eimeri,,,d24a4a6bf76ab73ee6a8a35c99186d41,effa1d63-ac8e-11e3-805d-020044200006
leptodesmus dilatatus,,,304171362bf08dc2af88801eae2733b1,efeba246-ac8e-11e3-805d-020044200006
Leptodesmus didymus,,,efd7f9a7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus deserticola,,,efd7f866-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus dentellus,,,eff41b1b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus defensus,,,efd7fedc-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus deerrans,,,efd7fd84-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus deerans,,,f0040838-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus decolor,,,efcc794b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus decipiens,,,f00406ea-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus cyprius,,,1883a51fac75e8ff0bdd4d35e140c3fe,eff37119-ac8e-11e3-805d-020044200006
Leptodesmus cylindricus,,,f01782ac-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus cristulatus,,,efd80029-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus couloni,,,77a9554ce4005c7b80d0c10cd36aea22,eff2d568-ac8e-11e3-805d-020044200006
leptodesmus corrugatus,,,fdd6793e32b28b4ea8a10776a77bd030,efd86c9a-ac8e-11e3-805d-020044200006
leptodesmus coronatus,,,c97b53aa9c5d453ffb172d5910f64c1b,efd77a4c-ac8e-11e3-805d-020044200006
Leptodesmus corniger,,,efd80175-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus coriaceus,,,f00037b5-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus cordisburgensis,,,efc8e2d6-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus cordilleranus,,,3c022e91e6fa2869a210e1d68793fbcc,f01372af-ac8e-11e3-805d-020044200006
Leptodesmus corcovadis,,,f00cc04a-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus contristatus,,,efcd7206-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus cognatus,,,f004059c-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus cochreanae,,,efd80396-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus clavaria,,,efd804e7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus chusgonus,,,71e5044f415a87e7af77e7ce7d0eb626,f0133229-ac8e-11e3-805d-020044200006
Leptodesmus cerasinus,,,efe3927e-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus centropus,,,effa3083-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus caulleryi,,,effa2e90-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus catharinensis,,,effa2d5b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus carneus,,,effa35b6-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus carminatus,,,efd8063a-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus carli,,,efcb1903-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus carinovatus,,,1ba56cbf4c0b17eb92c5f84eac4f6e65,f0179f26-ac8e-11e3-805d-020044200006
leptodesmus carinovatum,,,d389c90eece5af6123456df9c59056aa,f0179f26-ac8e-11e3-805d-020044200006
leptodesmus camellatus,,,e4f9516b4ef1fdc71f99c6dbb6fdb056,efd79fd5-ac8e-11e3-805d-020044200006
Leptodesmus calugensis,,,eff961a5-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus broelemanni,,,efd8078b-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus borealis,,,8a687ea68811dde6dbc46d35c563980f,f01774f3-ac8e-11e3-805d-020044200006
Leptodesmus bohlsi,,,f00cbefd-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus bogotensis,,,efd80908-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus bocainae,,,efd80b84-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus bivelatus,,,f00cbdb7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus bidenticulatus,,,efe80dfc-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus bidens,,,f00415e1-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus biconicus,,,efd80d14-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus bahiensis,,,efd80e93-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus badius,,,efd81057-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus badioniger,,,efcb91a2-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus azevedoi,,,efd811a0-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus augustus,,,efd812e7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
leptodesmus attemsi,,,ff544ff9afb690b0b9754934c82f3bd3,f017972b-ac8e-11e3-805d-020044200006
Leptodesmus aries,,,efcb14e3-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus areatus,,,efcee812-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus arcanus,,,efcb971f-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus appendiculatus,,,efe393c3-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus angustatus,,,f01756bf-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus acuminatus,,,efd8142e-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus aculeatus,,,efe3950c-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Pseudoleptodesmus) bivittatus,,,f0149343-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Pseudoleptodesmus) andinus,,,f0149488-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Pseudoleptodesmus) abancus,,,f0149691-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Phantasmodesmus) weyrauchi,,,f01497dd-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Perudesmus) titschacki,,,f0149923-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Perudesmus) nodosus,,,f0149aa7-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Leptodesmus) taulisensis,,,f0149bf1-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Leptodesmus) papillosus,,,f0149d4c-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Inconus) oxapus,,,f014a3ed-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Desmoleptus) similis,,,f0149ec4-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Desmoleptus) ornatus,,,f014aa1f-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus (Desmoleptus) digitatus,,,f014ab60-ac8e-11e3-805d-020044200006,e34382ac-ac8e-11e3-805d-020044200006
Leptodesmus,,,e34382ac-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
Leptodampus lamprus,,Sometimes cited with the incorrect spelling 'Leptodampius lampus'.,025cb4ff-ac8f-11e3-805d-020044200006,e52b3c46-ac8e-11e3-805d-020044200006
leptocircus inexpectatus,,,86fc733542390d282692cdcff027e66a,2bda8a45-ac8f-11e3-805d-020044200006
Leptobrachydesmus jubatus,,,efd400f5-ac8e-11e3-805d-020044200006,e3503486-ac8e-11e3-805d-020044200006
leptherpum zernyi,,,628cee8d07f0a81d1500f3b098bde21c,f0174faa-ac8e-11e3-805d-020044200006
Leptherpum staheli,,,effbc7d3-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
leptherpum schomburgkii,,,4ed188227592c2d46296ae4b36c2784e,effbf887-ac8e-11e3-805d-020044200006
Leptherpum loomisi,,,effdfe9a-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
Leptherpum jeekeli,,,efd81575-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
Leptherpum huebneri,,,f0179de9-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
Leptherpum geijskesi,,,efff1974-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
Leptherpum carinovatus,,,f00cc430-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
leptherpum carinovatum staheli,,,084e8ab693a5a7adfeb05a8b0ecc32c2,effbc7d3-ac8e-11e3-805d-020044200006
Leptherpum carinovatum,,,f0179f26-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
Leptherpum capiberibei,,,efc65ae4-ac8e-11e3-805d-020044200006,e34ae76b-ac8e-11e3-805d-020044200006
Leptherpum,,,e34ae76b-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
leptalpium triaina,,,4068aaee0f5df65d9c9a66d563faf042,eff6a8d8-ac8e-11e3-805d-020044200006
leontorinus physkon,,,f372d5eb00156fc475b0e2f1a5ebf252,efc3bf17-ac8e-11e3-805d-020044200006
Leonardesmus injucundus,,,efc677e2-ac8e-11e3-805d-020044200006,e34f2a7b-ac8e-11e3-805d-020044200006
Leonardesmus,,,e34f2a7b-ac8e-11e3-805d-020044200006,e2af569f-ac8e-11e3-805d-020044200006
Lemuriocryptus montanus,,,f00cc2e6-ac8e-11e3-805d-020044200006,e3564673-ac8e-11e3-805d-020044200006
Lemostreptus tuberculosus,,,f0181ff2-ac8e-11e3-805d-020044200006,e3584e1e-ac8e-11e3-805d-020044200006
Leiozonius levigatus,,,efe1876e-ac8e-11e3-805d-020044200006,e351a162-ac8e-11e3-805d-020044200006
leiotelus amballae,,,c0d69b864880a767a4302368a11ea68c,efc0c47c-ac8e-11e3-805d-020044200006
leiosoma salvadorii,,,df3f93efd3065864a056a1f188a37762,effbfea7-ac8e-11e3-805d-020044200006
Leiosoma roseum,,,f00cc198-ac8e-11e3-805d-020044200006,e34c036b-ac8e-11e3-805d-020044200006
leiosoma rosea,,,d3735f516e15b4db0c58f04fd2bc98b9,f00cc198-ac8e-11e3-805d-020044200006
Leiosoma ponticum,,,efc3ba32-ac8e-11e3-805d-020044200006,e34c036b-ac8e-11e3-805d-020044200006
leiosoma paraguayense,,,4c4108a8f30d73cab47b13bdfc278391,efd33a74-ac8e-11e3-805d-020044200006
Leiosoma,,,e34c036b-ac8e-11e3-805d-020044200006,e2af3aaf-ac8e-11e3-805d-020044200006
Leiomodesmus flavocinctus,,,f00cc96f-ac8e-11e3-805d-020044200006,e3564ad9-ac8e-11e3-805d-020044200006
Leiomodesmus,,,e3564ad9-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
Leiogonopus echinus,,,12b7a464-ac8f-11e3-805d-020044200006,e649235c-ac8e-11e3-805d-020044200006
Leiogonopus bidentatus,,,12b7a5a7-ac8f-11e3-805d-020044200006,e649235c-ac8e-11e3-805d-020044200006
Leiogonopus,,,e649235c-ac8e-11e3-805d-020044200006,e2af5e3f-ac8e-11e3-805d-020044200006
Leiodesmus trifidus,,,f017557c-ac8e-11e3-805d-020044200006,e344f1ee-ac8e-11e3-805d-020044200006
leiodesmus salvadorii,,,2ea04b0a19ace4cf56f43d2bf3f6a657,eff5e71b-ac8e-11e3-805d-020044200006
leiodesmus proximus,,,4a586483177f734ab8cce1b434952bae,f0175382-ac8e-11e3-805d-020044200006
leiodesmus postillonus,,,29c20f94b8dcfab82eb8961ceae7419b,f0175bcb-ac8e-11e3-805d-020044200006
Leiodesmus orlandi,,,f017524d-ac8e-11e3-805d-020044200006,e344f1ee-ac8e-11e3-805d-020044200006
Leiodesmus major,,,f00ccac8-ac8e-11e3-805d-020044200006,e344f1ee-ac8e-11e3-805d-020044200006
leiodesmus discrepans,,,92a750ea8d66760229ac307d7e888876,efd78ed5-ac8e-11e3-805d-020044200006
Leiodesmus carcani,,,f017511a-ac8e-11e3-805d-020044200006,e344f1ee-ac8e-11e3-805d-020044200006
leiodesmus borellii,,,03c12123a23b72f5387889a2facae778,f0175a8a-ac8e-11e3-805d-020044200006
Leiodesmus alegrensis,,,efd816ba-ac8e-11e3-805d-020044200006,e344f1ee-ac8e-11e3-805d-020044200006
Leiodesmus acutangulus,,,f017580a-ac8e-11e3-805d-020044200006,e344f1ee-ac8e-11e3-805d-020044200006
Leiodesmus,,,e344f1ee-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
Leiodere torreyana,,,f00cc81c-ac8e-11e3-805d-020044200006,e3527269-ac8e-11e3-805d-020044200006
Leiodere nana,,,efed903a-ac8e-11e3-805d-020044200006,e3527269-ac8e-11e3-805d-020044200006
Leiodere dasyura,,,efed8ef9-ac8e-11e3-805d-020044200006,e3527269-ac8e-11e3-805d-020044200006
Leiodere angelorum,,,efed8db9-ac8e-11e3-805d-020044200006,e3527269-ac8e-11e3-805d-020044200006
Leiodere,,,e3527269-ac8e-11e3-805d-020044200006,e2af1003-ac8e-11e3-805d-020044200006
Leiocricus diversipes,,,f00cc6cc-ac8e-11e3-805d-020044200006,e3564976-ac8e-11e3-805d-020044200006
Leiocricus,,,e3564976-ac8e-11e3-805d-020044200006,e2af175a-ac8e-11e3-805d-020044200006
laviusoma laviudae,,,f69bbe8d4ee42b04d2218c05ce2f3865,f014e887-ac8e-11e3-805d-020044200006
Lavabates takakuwai,,,f00cc57e-ac8e-11e3-805d-020044200006,e356481b-ac8e-11e3-805d-020044200006
Lavabates,,,e356481b-ac8e-11e3-805d-020044200006,e2bacafe-ac8e-11e3-805d-020044200006
Latzeliidae,,,ac4d7c64-2759-4509-a773-4c5d77191ca9,e2aed352-ac8e-11e3-805d-020044200006
Latzelia primordialis,,,b7204671-ebe3-4ad1-89ab-cb50b2bb8b78,cf24f63c-108a-454d-90d0-fcf07c2dc132
Latzelia oculodistinctum,,,efda19e4-ac8e-11e3-805d-020044200006,e348f5f9-ac8e-11e3-805d-020044200006
latzelia minima,,,b87fb49bfa04b481e3b6cec4dd468bc1,efee3638-ac8e-11e3-805d-020044200006
Latzelia illyricum,,,8de09a29e5de99615fd960667491689f,eff752b6-ac8e-11e3-805d-020044200006
Latzelia illyrica,,,0275f59b-dc89-493c-b08b-288076ae994f,eff752b6-ac8e-11e3-805d-020044200006
Latzelia,,"Senior homonym of Latzelia Bollman, 1893 (Glomerida, extant) and Latzelia Verhoeff, 1895 (Chordeumatida, extant).",cf24f63c-108a-454d-90d0-fcf07c2dc132,ac4d7c64-2759-4509-a773-4c5d77191ca9
Latzelia,,"Homonym of Latzelia Scudder, 1890 (Scutigeromorpha, fossil) and Latzelia Bollman, 1893 (Glomerida, extant).",bae62ba7-572e-40d7-b61a-144ed8e0791b,e346b82d-ac8e-11e3-805d-020044200006
